Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-08-02T20:00:00Z,RETL,1.1143562228573,8227,Market On Open,Filled,9167.8086454473, 
2014-03-13T17:00:00Z,RETL,6.6766688198,-1010,Market,Filled,-6743.435507998,Warning: No quote information available at 03/13/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-03-14T15:00:00Z,RETL,6.6945435144,689,Market,Filled,4612.5404814216,Warning: No quote information available at 03/14/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-14T16:00:00Z,RETL,6.712418209,318,Market,Filled,2134.548990462,Warning: No quote information available at 03/14/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-03-14T20:00:00Z,RETL,6.7434637312,-1007,Market On Open,Filled,-6790.6679773184, 
2014-03-17T14:00:00Z,RETL,6.6776095932,694,Market,Filled,4634.2610576808,Warning: No quote information available at 03/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-17T20:00:00Z,RETL,6.7519306918,319,Market On Open,Filled,2153.8658906842, 
2014-03-19T20:00:00Z,RETL,6.4969811004,-694,Market On Open,Filled,-4508.9048836776, 
2014-03-20T14:00:00Z,RETL,6.4969811004,-319,Market,Filled,-2072.5369710276,Warning: No quote information available at 03/20/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-20T17:00:00Z,RETL,6.655971805,312,Market,Filled,2076.66320316,Warning: No quote information available at 03/20/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-03-21T14:00:00Z,RETL,6.5543682778,-312,Market,Filled,-2044.9629026736,Warning: No quote information available at 03/21/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-21T15:00:00Z,RETL,6.7434637312,970,Market,Filled,6541.159819264,Warning: No quote information available at 03/21/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-24T15:00:00Z,RETL,6.4856918196,-970,Market,Filled,-6291.121065012,Warning: No quote information available at 03/24/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-03-28T14:00:00Z,RETL,6.2429722824,690,Market,Filled,4307.650874856,Warning: No quote information available at 03/28/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-03-28T20:00:00Z,RETL,6.0877446714,-690,Market On Open,Filled,-4200.543823266, 
2014-03-31T14:00:00Z,RETL,6.30318178,981,Market,Filled,6183.42132618,Warning: No quote information available at 03/31/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-04T16:00:00Z,RETL,6.2345053218,-981,Market,Filled,-6116.0497206858,Warning: No quote information available at 04/04/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-04-09T14:00:00Z,RETL,6.1724142774,677,Market,Filled,4178.7244657998,Warning: No quote information available at 04/09/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-04-10T17:00:00Z,RETL,5.8741891096,-677,Market,Filled,-3976.8260271992,Warning: No quote information available at 04/10/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-04-16T17:00:00Z,RETL,5.7500070208,1028,Market,Filled,5911.0072173824,Warning: No quote information available at 04/16/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-04-25T14:00:00Z,RETL,5.8083349716,-1028,Market,Filled,-5970.9683508048,Warning: No quote information available at 04/25/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-01T15:00:00Z,RETL,5.8826560702,1013,Market,Filled,5959.1305991126,Warning: No quote information available at 05/01/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-05-06T14:00:00Z,RETL,5.762237075,-1013,Market,Filled,-5837.146156975,Warning: No quote information available at 05/06/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-08T16:00:00Z,RETL,5.6314695724,709,Market,Filled,3992.7119268316,Warning: No quote information available at 05/08/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-05-08T19:00:00Z,RETL,5.55056306,-709,Market,Filled,-3935.34920954,Warning: No quote information available at 05/08/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-05-09T14:00:00Z,RETL,5.55056306,712,Market,Filled,3952.00089872,Warning: No quote information available at 05/08/2014 16:00:00 America/New_York, order filled using TradeBar data 
2014-05-12T14:00:00Z,RETL,5.8440843608,310,Market,Filled,1811.666151848,Warning: No quote information available at 05/12/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-14T20:00:00Z,RETL,5.6436996266,-699,Market On Open,Filled,-3944.9460389934, 
2014-05-15T14:00:00Z,RETL,5.437670252,-323,Market,Filled,-1756.367491396,Warning: No quote information available at 05/15/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-19T20:00:00Z,RETL,5.6625150946,688,Market On Open,Filled,3895.8103850848, 
2014-05-20T17:00:00Z,RETL,5.4677750008,-688,Market,Filled,-3761.8292005504,Warning: No quote information available at 05/20/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-05-22T14:00:00Z,RETL,5.6267657054,990,Market,Filled,5570.498048346,Warning: No quote information available at 05/22/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-11T14:00:00Z,RETL,6.171473504,-679,Market,Filled,-4190.430509216,Warning: No quote information available at 06/11/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-11T15:00:00Z,RETL,6.213808307,669,Market,Filled,4157.037757383,Warning: No quote information available at 06/11/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-06-11T17:00:00Z,RETL,6.1583026764,-671,Market,Filled,-4132.2210958644,Warning: No quote information available at 06/11/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-06-12T14:00:00Z,RETL,6.0284759472,-309,Market,Filled,-1862.7990676848,Warning: No quote information available at 06/12/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-17T14:00:00Z,RETL,6.0124827994,996,Market,Filled,5988.4328682024,Warning: No quote information available at 06/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-20T16:00:00Z,RETL,6.02094976,-682,Market,Filled,-4106.28773632,Warning: No quote information available at 06/20/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-06-23T19:00:00Z,RETL,6.0849223512,674,Market,Filled,4101.2376647088,Warning: No quote information available at 06/23/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-06-25T14:00:00Z,RETL,6.0002527452,-988,Market,Filled,-5928.2497122576,Warning: No quote information available at 06/25/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-25T20:00:00Z,RETL,6.0294167206,667,Market On Open,Filled,4021.6209526402, 
2014-06-26T14:00:00Z,RETL,6.0294167206,-667,Market,Filled,-4021.6209526402,Warning: No quote information available at 06/26/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T17:00:00Z,RETL,6.0642253364,975,Market,Filled,5912.61970299,Warning: No quote information available at 06/27/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T18:00:00Z,RETL,5.978614957,-975,Market,Filled,-5829.149583075,Warning: No quote information available at 06/27/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T19:00:00Z,RETL,6.0689292034,960,Market,Filled,5826.172035264,Warning: No quote information available at 06/27/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T20:00:00Z,RETL,6.0200089866,-657,Market On Open,Filled,-3955.1459041962, 
2014-06-30T16:00:00Z,RETL,6.0708107502,651,Market,Filled,3952.0977983802,Warning: No quote information available at 06/30/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-07-08T14:00:00Z,RETL,6.2448538292,-654,Market,Filled,-4084.1344042968,Warning: No quote information available at 07/08/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-10T14:00:00Z,RETL,6.0924485384,-300,Market,Filled,-1827.73456152,Warning: No quote information available at 07/10/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-11T20:00:00Z,RETL,6.2100452134,640,Market On Open,Filled,3974.428936576, 
2014-07-14T14:00:00Z,RETL,6.39725912,299,Market,Filled,1912.78047688,Warning: No quote information available at 07/14/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-17T14:00:00Z,RETL,6.20910444,-939,Market,Filled,-5830.34906916,Warning: No quote information available at 07/17/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-18T17:00:00Z,RETL,6.3191749278,923,Market,Filled,5832.5984583594,Warning: No quote information available at 07/18/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-07-25T14:00:00Z,RETL,6.2147490804,-923,Market,Filled,-5736.2134012092,Warning: No quote information available at 07/25/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-30T14:00:00Z,RETL,6.0331798142,650,Market,Filled,3921.56687923,Warning: No quote information available at 07/30/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-31T15:00:00Z,RETL,5.964503356,-650,Market,Filled,-3876.9271814,Warning: No quote information available at 07/31/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-08-04T19:00:00Z,RETL,5.9249908732,656,Market,Filled,3886.7940128192,Warning: No quote information available at 08/04/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-08-06T14:00:00Z,RETL,5.6465219468,-656,Market,Filled,-3704.1183971008,Warning: No quote information available at 08/06/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-06T17:00:00Z,RETL,5.9334578338,927,Market,Filled,5500.3154119326,Warning: No quote information available at 08/06/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-08-14T14:00:00Z,RETL,6.0943300852,-635,Market,Filled,-3869.899604102,Warning: No quote information available at 08/14/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-14T15:00:00Z,RETL,6.2166306272,620,Market,Filled,3854.310988864,Warning: No quote information available at 08/14/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-09-09T14:00:00Z,RETL,7.24395518,-912,Market,Filled,-6606.48712416,Warning: No quote information available at 09/09/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-12T14:00:00Z,RETL,7.2072650174,622,Market,Filled,4482.9188408228,Warning: No quote information available at 09/12/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-15T14:00:00Z,RETL,7.0859052488,-622,Market,Filled,-4407.4330647536,Warning: No quote information available at 09/15/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-16T17:00:00Z,RETL,7.2552444608,893,Market,Filled,6478.9333034944,Warning: No quote information available at 09/16/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-09-22T14:00:00Z,RETL,7.206324244,-612,Market,Filled,-4410.270437328,Warning: No quote information available at 09/22/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-22T15:00:00Z,RETL,7.126358505,-281,Market,Filled,-2002.506739905,Warning: No quote information available at 09/22/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-09-24T19:00:00Z,RETL,7.2354882194,885,Market,Filled,6403.407074169,Warning: No quote information available at 09/24/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-09-25T15:00:00Z,RETL,7.084023702,-279,Market,Filled,-1976.442612858,Warning: No quote information available at 09/25/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-09-29T17:00:00Z,RETL,6.9880648152,-606,Market,Filled,-4234.7672780112,Warning: No quote information available at 09/29/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-10-03T14:00:00Z,RETL,6.9203291304,614,Market,Filled,4249.0820860656,Warning: No quote information available at 10/03/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-03T15:00:00Z,RETL,7.1197730912,275,Market,Filled,1957.93760008,Warning: No quote information available at 10/03/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-07T20:00:00Z,RETL,7.00876183,-608,Market On Open,Filled,-4261.32719264, 
2014-10-08T20:00:00Z,RETL,7.19691651,592,Market On Open,Filled,4260.57457392, 
2014-10-09T18:00:00Z,RETL,6.9278553176,-597,Market,Filled,-4135.9296246072,Warning: No quote information available at 10/09/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-10-10T14:00:00Z,RETL,6.8685865934,-276,Market,Filled,-1895.7298997784,Warning: No quote information available at 10/10/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-17T15:00:00Z,RETL,6.30318178,655,Market,Filled,4128.5840659,Warning: No quote information available at 10/17/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-20T16:00:00Z,RETL,6.4565278442,294,Market,Filled,1898.2191861948,Warning: No quote information available at 10/20/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-24T14:00:00Z,RETL,6.8657642732,-651,Market,Filled,-4469.6125418532,Warning: No quote information available at 10/24/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-28T19:00:00Z,RETL,7.0238142044,633,Market,Filled,4446.0743913852,Warning: No quote information available at 10/28/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-10-30T14:00:00Z,RETL,6.9419669186,-931,Market,Filled,-6462.9712012166,Warning: No quote information available at 10/30/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-30T15:00:00Z,RETL,7.1094245838,908,Market,Filled,6455.3575220904,Warning: No quote information available at 10/30/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-11-18T16:00:00Z,RETL,8.1489791908,-624,Market,Filled,-5084.9630150592,Warning: No quote information available at 11/18/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-11-19T15:00:00Z,RETL,8.4086326492,598,Market,Filled,5028.3623242216,Warning: No quote information available at 11/19/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-11-26T17:00:00Z,RETL,8.852677694,-605,Market,Filled,-5355.87000487,Warning: No quote information available at 11/26/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-11-28T15:00:00Z,RETL,9.4463057094,563,Market,Filled,5318.2701143922,Warning: No quote information available at 11/28/2014 10:00:00 America/New_York, order filled using TradeBar data 
