Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-04-27T20:00:00Z,DRV,8614.04881,1,Market On Open,Filled,8614.04881, 
2014-05-07T14:00:00Z,DRV,2001.2040564,-6,Market,Filled,-12007.2243384,Warning: No quote information available at 05/07/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-13T18:00:00Z,DRV,1979.1481704,4,Market,Filled,7916.5926816,Warning: No quote information available at 05/13/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-05-13T19:00:00Z,DRV,1992.381702,2,Market,Filled,3984.763404,Warning: No quote information available at 05/13/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-05-16T20:00:00Z,DRV,1946.3094068,-6,Market On Open,Filled,-11677.8564408, 
2014-05-19T19:00:00Z,DRV,1970.325816,6,Market,Filled,11821.954896,Warning: No quote information available at 05/19/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-05-19T20:00:00Z,DRV,1969.3455544,-4,Market On Open,Filled,-7877.3822176, 
2014-05-20T15:00:00Z,DRV,1960.5232,4,Market,Filled,7842.0928,Warning: No quote information available at 05/20/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-05-27T14:00:00Z,DRV,1944.3488836,-6,Market,Filled,-11666.0933016,Warning: No quote information available at 05/27/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-28T14:00:00Z,DRV,1986.0100016,6,Market,Filled,11916.0600096,Warning: No quote information available at 05/28/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-28T16:00:00Z,DRV,1954.6416304,-6,Market,Filled,-11727.8497824,Warning: No quote information available at 05/28/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-05-29T14:00:00Z,DRV,1969.3455544,4,Market,Filled,7877.3822176,Warning: No quote information available at 05/29/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-05-30T15:00:00Z,DRV,1918.862082,-4,Market,Filled,-7675.448328,Warning: No quote information available at 05/30/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-06-04T14:00:00Z,DRV,1921.312736,4,Market,Filled,7685.250944,Warning: No quote information available at 06/04/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-04T20:00:00Z,DRV,1885.0430568,-4,Market On Open,Filled,-7540.1722272, 
2014-06-09T15:00:00Z,DRV,1840.441154,4,Market,Filled,7361.764616,Warning: No quote information available at 06/09/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-06-09T17:00:00Z,DRV,1874.2601792,2,Market,Filled,3748.5203584,Warning: No quote information available at 06/09/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-06-18T19:00:00Z,DRV,1907.5890736,-6,Market,Filled,-11445.5344416,Warning: No quote information available at 06/18/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-06-24T14:00:00Z,DRV,1871.3193944,4,Market,Filled,7485.2775776,Warning: No quote information available at 06/24/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-06-25T16:00:00Z,DRV,1870.3391328,2,Market,Filled,3740.6782656,Warning: No quote information available at 06/25/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T16:00:00Z,DRV,1845.8325928,-4,Market,Filled,-7383.3303712,Warning: No quote information available at 06/27/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-06-27T20:00:00Z,DRV,1812.5036984,-2,Market On Open,Filled,-3625.0073968, 
2014-06-30T15:00:00Z,DRV,1867.8884788,6,Market,Filled,11207.3308728,Warning: No quote information available at 06/30/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-06-30T20:00:00Z,DRV,1840.9312848,-4,Market On Open,Filled,-7363.7251392, 
2014-07-01T15:00:00Z,DRV,1827.2076224,-2,Market,Filled,-3654.4152448,Warning: No quote information available at 07/01/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-07-02T14:00:00Z,DRV,1842.4016772,4,Market,Filled,7369.6067088,Warning: No quote information available at 07/02/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-03T14:00:00Z,DRV,1862.49704,2,Market,Filled,3724.99408,Warning: No quote information available at 07/03/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-08T14:00:00Z,DRV,1820.835922,-4,Market,Filled,-7283.343688,Warning: No quote information available at 07/08/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-08T15:00:00Z,DRV,1812.5036984,-2,Market,Filled,-3625.0073968,Warning: No quote information available at 07/08/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-07-09T14:00:00Z,DRV,1850.24377,6,Market,Filled,11101.46262,Warning: No quote information available at 07/09/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-09T18:00:00Z,DRV,1823.286576,-4,Market,Filled,-7293.146304,Warning: No quote information available at 07/09/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-07-09T19:00:00Z,DRV,1814.4642216,-2,Market,Filled,-3628.9284432,Warning: No quote information available at 07/09/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-07-17T16:00:00Z,DRV,1758.0991796,4,Market,Filled,7032.3967184,Warning: No quote information available at 07/17/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-07-17T18:00:00Z,DRV,1750.2570868,-4,Market,Filled,-7001.0283472,Warning: No quote information available at 07/17/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-07-17T19:00:00Z,DRV,1758.0991796,4,Market,Filled,7032.3967184,Warning: No quote information available at 07/17/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-07-18T15:00:00Z,DRV,1733.5926396,-4,Market,Filled,-6934.3705584,Warning: No quote information available at 07/18/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-07-24T19:00:00Z,DRV,1723.2998928,4,Market,Filled,6893.1995712,Warning: No quote information available at 07/24/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-07-25T14:00:00Z,DRV,1721.8295004,2,Market,Filled,3443.6590008,Warning: No quote information available at 07/25/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-07-28T18:00:00Z,DRV,1702.7143992,-6,Market,Filled,-10216.2863952,Warning: No quote information available at 07/28/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-07-29T14:00:00Z,DRV,1737.0235552,6,Market,Filled,10422.1413312,Warning: No quote information available at 07/29/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-08T20:00:00Z,DRV,1821.8161836,-4,Market On Open,Filled,-7287.2647344, 
2014-08-11T14:00:00Z,DRV,1782.1155888,-2,Market,Filled,-3564.2311776,Warning: No quote information available at 08/11/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-22T14:00:00Z,DRV,1667.4249816,4,Market,Filled,6669.6999264,Warning: No quote information available at 08/22/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-08-22T15:00:00Z,DRV,1702.7143992,3,Market,Filled,5108.1431976,Warning: No quote information available at 08/22/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-08-29T15:00:00Z,DRV,1670.3657664,-5,Market,Filled,-8351.828832,Warning: No quote information available at 08/29/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-08-29T17:00:00Z,DRV,1662.0335428,-2,Market,Filled,-3324.0670856,Warning: No quote information available at 08/29/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-09-04T14:00:00Z,DRV,1663.5039352,4,Market,Filled,6654.0157408,Warning: No quote information available at 09/04/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-04T16:00:00Z,DRV,1640.4677876,-4,Market,Filled,-6561.8711504,Warning: No quote information available at 09/04/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-09-04T19:00:00Z,DRV,1655.6618424,4,Market,Filled,6622.6473696,Warning: No quote information available at 09/04/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-09-05T14:00:00Z,DRV,1629.1947792,-4,Market,Filled,-6516.7791168,Warning: No quote information available at 09/05/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-09T14:00:00Z,DRV,1636.0566104,4,Market,Filled,6544.2264416,Warning: No quote information available at 09/09/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-09T15:00:00Z,DRV,1638.5072644,3,Market,Filled,4915.5217932,Warning: No quote information available at 09/09/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-09-26T19:00:00Z,DRV,1934.0561368,-5,Market,Filled,-9670.280684,Warning: No quote information available at 09/26/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-09-30T14:00:00Z,DRV,1963.4639848,4,Market,Filled,7853.8559392,Warning: No quote information available at 09/30/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-09-30T15:00:00Z,DRV,1932.0956136,-6,Market,Filled,-11592.5736816,Warning: No quote information available at 09/30/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-09-30T18:00:00Z,DRV,1965.424508,4,Market,Filled,7861.698032,Warning: No quote information available at 09/30/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-10-02T15:00:00Z,DRV,1967.875162,2,Market,Filled,3935.750324,Warning: No quote information available at 10/02/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-03T16:00:00Z,DRV,1931.6054828,-2,Market,Filled,-3863.2109656,Warning: No quote information available at 10/03/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-03T17:00:00Z,DRV,1924.2535208,-4,Market,Filled,-7697.0140832,Warning: No quote information available at 10/03/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-10-07T20:00:00Z,DRV,1959.5429384,6,Market On Open,Filled,11757.2576304, 
2014-10-08T16:00:00Z,DRV,1914.9410356,-2,Market,Filled,-3829.8820712,Warning: No quote information available at 10/08/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-08T17:00:00Z,DRV,1895.3358036,-4,Market,Filled,-7581.3432144,Warning: No quote information available at 10/08/2014 13:00:00 America/New_York, order filled using TradeBar data 
2014-10-16T14:00:00Z,DRV,1777.2142808,4,Market,Filled,7108.8571232,Warning: No quote information available at 10/16/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-20T14:00:00Z,DRV,1713.007146,-4,Market,Filled,-6852.028584,Warning: No quote information available at 10/20/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-29T15:00:00Z,DRV,1552.7343744,5,Market,Filled,7763.671872,Warning: No quote information available at 10/29/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-10-29T19:00:00Z,DRV,1570.869214,3,Market,Filled,4712.607642,Warning: No quote information available at 10/29/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-10-29T20:00:00Z,DRV,1558.1258132,-3,Market On Open,Filled,-4674.3774396, 
2014-10-30T14:00:00Z,DRV,1556.6554208,3,Market,Filled,4669.9662624,Warning: No quote information available at 10/30/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-10-30T16:00:00Z,DRV,1537.5403196,-3,Market,Filled,-4612.6209588,Warning: No quote information available at 10/30/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-10-30T19:00:00Z,DRV,1534.5995348,-5,Market,Filled,-7672.997674,Warning: No quote information available at 10/30/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-11-05T16:00:00Z,DRV,1438.533898,5,Market,Filled,7192.66949,Warning: No quote information available at 11/05/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-11-05T17:00:00Z,DRV,1434.1227208,-5,Market,Filled,-7170.613604,Warning: No quote information available at 11/05/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-11-05T19:00:00Z,DRV,1442.9450752,5,Market,Filled,7214.725376,Warning: No quote information available at 11/05/2014 14:00:00 America/New_York, order filled using TradeBar data 
2014-11-05T21:00:00Z,DRV,1429.7115436,-5,Market On Open,Filled,-7148.557718, 
2014-11-06T15:00:00Z,DRV,1439.5141596,5,Market,Filled,7197.570798,Warning: No quote information available at 11/06/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-11-06T21:00:00Z,DRV,1455.688476,3,Market On Open,Filled,4367.065428, 
2014-11-18T17:00:00Z,DRV,1445.3957292,-6,Market,Filled,-8672.3743752,Warning: No quote information available at 11/18/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-11-19T17:00:00Z,DRV,1480.6851468,6,Market,Filled,8884.1108808,Warning: No quote information available at 11/19/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-11-21T15:00:00Z,DRV,1435.1029824,-8,Market,Filled,-11480.8238592,Warning: No quote information available at 11/21/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-02T15:00:00Z,DRV,1386.0899024,5,Market,Filled,6930.449512,Warning: No quote information available at 12/02/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-04T16:00:00Z,DRV,1375.3070248,3,Market,Filled,4125.9210744,Warning: No quote information available at 12/04/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-12-04T21:00:00Z,DRV,1369.915586,-8,Market On Open,Filled,-10959.324688, 
2014-12-05T15:00:00Z,DRV,1381.6787252,8,Market,Filled,11053.4298016,Warning: No quote information available at 12/05/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-08T15:00:00Z,DRV,1333.6459068,-8,Market,Filled,-10669.1672544,Warning: No quote information available at 12/08/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-09T15:00:00Z,DRV,1354.2314004,8,Market,Filled,10833.8512032,Warning: No quote information available at 12/09/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-09T17:00:00Z,DRV,1334.1360376,-8,Market,Filled,-10673.0883008,Warning: No quote information available at 12/09/2014 12:00:00 America/New_York, order filled using TradeBar data 
2014-12-12T15:00:00Z,DRV,1327.2742064,5,Market,Filled,6636.371032,Warning: No quote information available at 12/12/2014 10:00:00 America/New_York, order filled using TradeBar data 
2014-12-12T21:00:00Z,DRV,1337.0768224,3,Market On Open,Filled,4011.2304672, 
2014-12-17T20:00:00Z,DRV,1339.0373456,-6,Market,Filled,-8034.2240736,Warning: No quote information available at 12/17/2014 15:00:00 America/New_York, order filled using TradeBar data 
2014-12-17T21:00:00Z,DRV,1283.1624344,-2,Market On Open,Filled,-2566.3248688, 
2014-12-26T16:00:00Z,DRV,1232.678962,6,Market,Filled,7396.073772,Warning: No quote information available at 12/26/2014 11:00:00 America/New_York, order filled using TradeBar data 
2014-12-29T15:00:00Z,DRV,1214.0539916,-6,Market,Filled,-7284.3239496,Warning: No quote information available at 12/29/2014 10:00:00 America/New_York, order filled using TradeBar data 
