Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-02-03T21:00:00Z,MIDU,1.804915210117,3588,Market On Open,Filled,6476.0357738997, 
2020-03-20T15:00:00Z,MIDU,10.22688824136,3558,Market,Filled,36387.268362759,Warning: No quote information available at 03/20/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-23T15:00:00Z,MIDU,7.413829528,-3558,Market,Filled,-26378.405460624,Warning: No quote information available at 03/23/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T14:00:00Z,MIDU,8.982523916,3324,Market,Filled,29857.909496784,Warning: No quote information available at 03/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T16:00:00Z,MIDU,9.47201651516,1446,Market,Filled,13696.535880921,Warning: No quote information available at 03/24/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-04-01T14:00:00Z,MIDU,10.271451152,-4770,Market,Filled,-48994.82199504,Warning: No quote information available at 04/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-06T14:00:00Z,MIDU,11.11574845,4386,Market,Filled,48753.6727017,Warning: No quote information available at 04/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-15T14:00:00Z,MIDU,13.10898949116,-4386,Market,Filled,-57496.027908228,Warning: No quote information available at 04/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-17T14:00:00Z,MIDU,14.65650150908,3890,Market,Filled,57013.790870321,Warning: No quote information available at 04/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-21T14:00:00Z,MIDU,12.91205339952,-3890,Market,Filled,-50227.887724133,Warning: No quote information available at 04/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-23T14:00:00Z,MIDU,13.36927285936,3780,Market,Filled,50535.851408381,Warning: No quote information available at 04/23/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-01T14:00:00Z,MIDU,14.91518620784,-3780,Market,Filled,-56379.403865635,Warning: No quote information available at 05/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-05T14:00:00Z,MIDU,16.08021656224,2385,Market,Filled,38351.316500942,Warning: No quote information available at 05/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-07T14:00:00Z,MIDU,15.901765086,1115,Market,Filled,17730.46807089,Warning: No quote information available at 05/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-12T19:00:00Z,MIDU,15.96011652056,-2396,Market,Filled,-38240.439183262,Warning: No quote information available at 05/12/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-05-12T20:00:00Z,MIDU,14.767708952,-1104,Market On Open,Filled,-16303.550683008, 
2020-05-15T18:00:00Z,MIDU,14.343062382,2603,Market,Filled,37334.991380346,Warning: No quote information available at 05/15/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-05-18T14:00:00Z,MIDU,16.46589556464,1029,Market,Filled,16943.406536015,Warning: No quote information available at 05/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-29T15:00:00Z,MIDU,19.144066544,-2494,Market,Filled,-47745.301960736,Warning: No quote information available at 05/29/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-01T15:00:00Z,MIDU,20.38273560948,2314,Market,Filled,47165.650200337,Warning: No quote information available at 06/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-10T14:00:00Z,MIDU,23.5234216412,-3452,Market,Filled,-81202.851505422,Warning: No quote information available at 06/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-16T14:00:00Z,MIDU,21.671962596,3720,Market,Filled,80619.70085712,Warning: No quote information available at 06/16/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-19T17:00:00Z,MIDU,19.903434528,-2540,Market,Filled,-50554.72370112,Warning: No quote information available at 06/19/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-06-22T17:00:00Z,MIDU,19.953392948,2549,Market,Filled,50861.198624452,Warning: No quote information available at 06/22/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-06-24T14:00:00Z,MIDU,18.69539803461,-3729,Market,Filled,-69715.139271061,Warning: No quote information available at 06/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-29T15:00:00Z,MIDU,18.63441663351,2567,Market,Filled,47834.54749822,Warning: No quote information available at 06/29/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-29T17:00:00Z,MIDU,18.8492511105,1170,Market,Filled,22053.623799285,Warning: No quote information available at 06/29/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-07-07T19:00:00Z,MIDU,19.2361331142,-2559,Market,Filled,-49225.264639238,Warning: No quote information available at 07/07/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-07-08T14:00:00Z,MIDU,18.944222145,-1178,Market,Filled,-22316.29368681,Warning: No quote information available at 07/08/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-10T18:00:00Z,MIDU,18.934225194,2582,Market,Filled,48888.169450908,Warning: No quote information available at 07/10/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-07-13T14:00:00Z,MIDU,19.324106283,1165,Market,Filled,22512.583819695,Warning: No quote information available at 07/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-13T20:00:00Z,MIDU,18.504356301,-1178,Market On Open,Filled,-21798.131722578, 
2020-07-14T15:00:00Z,MIDU,18.87704263428,1160,Market,Filled,21897.369455765,Warning: No quote information available at 07/14/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-31T15:00:00Z,MIDU,21.253517826,-3729,Market,Filled,-79254.367973154,Warning: No quote information available at 07/31/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-03T14:00:00Z,MIDU,22.373176338,1112,Market,Filled,24878.972087856,Warning: No quote information available at 08/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-03T16:00:00Z,MIDU,22.7770531584,2365,Market,Filled,53867.730719616,Warning: No quote information available at 08/03/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-14T14:00:00Z,MIDU,25.112340912,-2385,Market,Filled,-59892.93307512,Warning: No quote information available at 08/14/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-14T15:00:00Z,MIDU,25.572200658,2324,Market,Filled,59429.794329192,Warning: No quote information available at 08/14/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T14:00:00Z,MIDU,24.92559786732,-3416,Market,Filled,-85145.842314765,Warning: No quote information available at 08/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-24T14:00:00Z,MIDU,24.2576016015,2404,Market,Filled,58315.274250006,Warning: No quote information available at 08/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-24T15:00:00Z,MIDU,24.552511656,1095,Market,Filled,26885.00026332,Warning: No quote information available at 08/24/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-31T20:00:00Z,MIDU,24.212615322,-2394,Market On Open,Filled,-57965.001080868, 
2020-09-01T15:00:00Z,MIDU,24.7174613475,2345,Market,Filled,57962.446859888,Warning: No quote information available at 09/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-03T16:00:00Z,MIDU,24.0476656305,-3450,Market,Filled,-82964.446425225,Warning: No quote information available at 09/03/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-10T14:00:00Z,MIDU,23.1579369915,2454,Market,Filled,56829.577377141,Warning: No quote information available at 09/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-10T20:00:00Z,MIDU,22.153243416,-2454,Market On Open,Filled,-54364.059342864, 
2020-09-14T14:00:00Z,MIDU,22.5281290785,3582,Market,Filled,80695.758359187,Warning: No quote information available at 09/14/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T14:00:00Z,MIDU,22.2412165848,-2451,Market,Filled,-54513.221849345,Warning: No quote information available at 09/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-18T15:00:00Z,MIDU,23.08315979802,2361,Market,Filled,54499.340283125,Warning: No quote information available at 09/18/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-18T16:00:00Z,MIDU,22.553121456,-2389,Market,Filled,-53879.407158384,Warning: No quote information available at 09/18/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-18T17:00:00Z,MIDU,21.963301347,-1103,Market,Filled,-24225.521385741,Warning: No quote information available at 09/18/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-09-23T14:00:00Z,MIDU,21.163545267,2528,Market,Filled,53501.442434976,Warning: No quote information available at 09/23/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-23T18:00:00Z,MIDU,20.4727559529,-2528,Market,Filled,-51755.127048931,Warning: No quote information available at 09/23/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-25T18:00:00Z,MIDU,20.013895902,2616,Market,Filled,52356.351679632,Warning: No quote information available at 09/25/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-28T14:00:00Z,MIDU,21.19353612,1132,Market,Filled,23991.08288784,Warning: No quote information available at 09/28/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-14T16:00:00Z,MIDU,26.471926248,-2577,Market,Filled,-68218.153941096,Warning: No quote information available at 10/14/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-15T14:00:00Z,MIDU,25.81222745151,-1171,Market,Filled,-30226.118345718,Warning: No quote information available at 10/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-15T18:00:00Z,MIDU,26.751840876,3643,Market,Filled,97456.956311268,Warning: No quote information available at 10/15/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-10-19T19:00:00Z,MIDU,25.852115286,-3643,Market,Filled,-94179.255986898,Warning: No quote information available at 10/19/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-10-20T14:00:00Z,MIDU,26.611883562,3544,Market,Filled,94312.515343728,Warning: No quote information available at 10/20/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-21T16:00:00Z,MIDU,26.042057355,-2424,Market,Filled,-63125.94702852,Warning: No quote information available at 10/21/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-21T17:00:00Z,MIDU,25.87870717566,-1120,Market,Filled,-28984.152036739,Warning: No quote information available at 10/21/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-10-22T14:00:00Z,MIDU,26.341965885,3500,Market,Filled,92196.8805975,Warning: No quote information available at 10/22/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-26T15:00:00Z,MIDU,25.59899248668,-3500,Market,Filled,-89596.47370338,Warning: No quote information available at 10/26/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-02T15:00:00Z,MIDU,23.8977113655,3753,Market,Filled,89688.110754722,Warning: No quote information available at 11/02/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-12T15:00:00Z,MIDU,29.9458667205,-2580,Market,Filled,-77260.33613889,Warning: No quote information available at 11/12/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-13T15:00:00Z,MIDU,30.85388977983,2465,Market,Filled,76054.838307281,Warning: No quote information available at 11/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-30T15:00:00Z,MIDU,34.549462656,-2496,Market,Filled,-86235.458789376,Warning: No quote information available at 11/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-30T18:00:00Z,MIDU,34.0746074835,-1142,Market,Filled,-38913.201746157,Warning: No quote information available at 11/30/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-12-01T15:00:00Z,MIDU,35.139282765,3542,Market,Filled,124463.33955363,Warning: No quote information available at 12/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-02T16:00:00Z,MIDU,34.369517538,-1116,Market,Filled,-38356.381572408,Warning: No quote information available at 12/02/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-12-03T15:00:00Z,MIDU,35.0043239265,1097,Market,Filled,38399.743347371,Warning: No quote information available at 12/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-21T15:00:00Z,MIDU,37.878447339,-3523,Market,Filled,-133445.7699753,Warning: No quote information available at 12/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-21T19:00:00Z,MIDU,38.928127194,1078,Market,Filled,41964.521115132,Warning: No quote information available at 12/21/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-12-22T16:00:00Z,MIDU,39.5064,2301,Market,Filled,90904.2264,Warning: No quote information available at 12/22/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-12-29T15:00:00Z,MIDU,39.4006,-2312,Market,Filled,-91094.1872,Warning: No quote information available at 12/29/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-29T17:00:00Z,MIDU,39.175,-1067,Market,Filled,-41799.725,Warning: No quote information available at 12/29/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-12-30T15:00:00Z,MIDU,40.6499,3269,Market,Filled,132884.5231,Warning: No quote information available at 12/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-31T15:00:00Z,MIDU,39.5208,-1029,Market,Filled,-40666.9032,Warning: No quote information available at 12/31/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-31T18:00:00Z,MIDU,40.33,1011,Market,Filled,40773.63,Warning: No quote information available at 12/31/2020 13:00:00 America/New_York, order filled using TradeBar data 
2021-01-04T16:00:00Z,MIDU,38.45,-3251,Market,Filled,-125000.95,Warning: No quote information available at 01/04/2021 11:00:00 America/New_York, order filled using TradeBar data 
